Hash,Filepath,MimeType,Bsize,Size,Processed,Error,Match,Confidence
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10079.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10080.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10077.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10082.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10083.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10084.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10085.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10086.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10088.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10089.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10090.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10091.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10093.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10094.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10095.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10092.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10096.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10097.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10098.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10099.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\10100.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\zipped\test\10075.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10051.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10052.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10054.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10055.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10056.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10057.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10058.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10059.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10060.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10062.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10061.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10063.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10065.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10064.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10066.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10067.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10069.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10068.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10070.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10071.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10073.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10074.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10075.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10077.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10078.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10080.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10079.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10081.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10082.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10083.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10084.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10085.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10086.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10090.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10089.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10091.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10092.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10093.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10094.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10096.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10097.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10098.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10100.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10051.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10052.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10053.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10054.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10055.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10056.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10057.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10058.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10059.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10060.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10061.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10062.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10063.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10064.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10065.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10066.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10067.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10068.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10069.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10070.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10071.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10073.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10074.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10075.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10076.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10077.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10078.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10079.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10080.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10081.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10082.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10083.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10084.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10085.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10086.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10088.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10089.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10090.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10091.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10092.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
7e2ebc13b9dfcc872ee902b42c8bd732dc54388df3bc7e196856be1cbea1e4de,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10093.dwg,image/vnd.dwg,1557537,1.49 MB,True,False,[],None
